File: weaviate
Type: inuse_space
Time: Mar 7, 2024 at 12:56pm (CET)
Showing nodes accounting for 1803.54MB, 96.36% of 1871.64MB total
Dropped 177 nodes (cum <= 9.36MB)
    0.50MB 0.027% 96.36%   137.53MB  7.35%  github.com/weaviate/weaviate/adapters/repos/db/vector/compressionhelpers.(*quantizedVectorsCompressor[go.shape.uint8]).Preload
         0     0% 96.36%   165.06MB  8.82%  github.com/weaviate/sroar.(*Bitmap).Set
         0     0% 96.36%   165.06MB  8.82%  github.com/weaviate/sroar.(*Bitmap).SetMany (inline)
         0     0% 96.36%   256.07MB 13.68%  github.com/weaviate/sroar.(*Bitmap).newContainer
         0     0% 96.36%   160.52MB  8.58%  github.com/weaviate/sroar.NewBitmap (inline)
         0     0% 96.36%    39.93MB  2.13%  github.com/weaviate/weaviate/adapters/handlers/grpc/v1.(*Service).BatchObjects
         0     0% 96.36%    11.43MB  0.61%  github.com/weaviate/weaviate/adapters/handlers/rest.(*Server).ConfigureAPI (inline)
         0     0% 96.36%     9.92MB  0.53%  github.com/weaviate/weaviate/adapters/handlers/rest.MakeAppState
         0     0% 96.36%    11.43MB  0.61%  github.com/weaviate/weaviate/adapters/handlers/rest.configureAPI
         0     0% 96.36%   609.86MB 32.58%  github.com/weaviate/weaviate/adapters/repos/db.(*DB).worker
         0     0% 96.36%       10MB  0.53%  github.com/weaviate/weaviate/adapters/repos/db.(*Shard).AnalyzeObject
         0     0% 96.36%       17MB  0.91%  github.com/weaviate/weaviate/adapters/repos/db.(*Shard).addToPropertyMapBucket
         0     0% 96.36%       16MB  0.86%  github.com/weaviate/weaviate/adapters/repos/db.(*Shard).addToPropertySetBucket
         0     0% 96.36%    34.50MB  1.84%  github.com/weaviate/weaviate/adapters/repos/db.(*Shard).addToPropertyValueIndex
         0     0% 96.36%    27.50MB  1.47%  github.com/weaviate/weaviate/adapters/repos/db.(*Shard).extendInvertedIndicesLSM
         0     0% 96.36%    69.23MB  3.70%  github.com/weaviate/weaviate/adapters/repos/db.(*Shard).putObjectLSM
         0     0% 96.36%    39.73MB  2.12%  github.com/weaviate/weaviate/adapters/repos/db.(*Shard).putObjectLSM.func1
         0     0% 96.36%       32MB  1.71%  github.com/weaviate/weaviate/adapters/repos/db.(*Shard).updateInvertedIndexLSM
         0     0% 96.36%   609.86MB 32.58%  github.com/weaviate/weaviate/adapters/repos/db.(*Shard).updateVectorIndexIgnoreDelete
         0     0% 96.36%    66.73MB  3.57%  github.com/weaviate/weaviate/adapters/repos/db.(*objectsBatcher).storeObjectOfBatchInLSM
         0     0% 96.36%   609.86MB 32.58%  github.com/weaviate/weaviate/adapters/repos/db.(*objectsBatcher).storeSingleObjectInAdditionalStorage
         0     0% 96.36%       10MB  0.53%  github.com/weaviate/weaviate/adapters/repos/db/inverted.(*Analyzer).Object
         0     0% 96.36%     9.50MB  0.51%  github.com/weaviate/weaviate/adapters/repos/db/inverted.(*Analyzer).analyzeProps
         0     0% 96.36%    34.06MB  1.82%  github.com/weaviate/weaviate/adapters/repos/db/lsmkv.(*Bucket).MapSet
         0     0% 96.36%    32.01MB  1.71%  github.com/weaviate/weaviate/adapters/repos/db/lsmkv.(*Bucket).RoaringSetAddOne
         0     0% 96.36%    38.56MB  2.06%  github.com/weaviate/weaviate/adapters/repos/db/lsmkv.(*Memtable).appendMapSorted
         0     0% 96.36%    43.51MB  2.32%  github.com/weaviate/weaviate/adapters/repos/db/lsmkv.(*Memtable).roaringSetAddList
         0     0% 96.36%    32.01MB  1.71%  github.com/weaviate/weaviate/adapters/repos/db/lsmkv.(*Memtable).roaringSetAddOne (inline)
         0     0% 96.36%    40.56MB  2.17%  github.com/weaviate/weaviate/adapters/repos/db/lsmkv.(*binarySearchTreeMap).insert
         0     0% 96.36%    60.51MB  3.23%  github.com/weaviate/weaviate/adapters/repos/db/roaringset.(*BinarySearchTree).Insert
         0     0% 96.36%   325.58MB 17.40%  github.com/weaviate/weaviate/adapters/repos/db/roaringset.NewBitmap
         0     0% 96.36%       64MB  3.42%  github.com/weaviate/weaviate/adapters/repos/db/vector/compressionhelpers.(*ProductQuantizer).Fit
         0     0% 96.36%    14.96MB   0.8%  github.com/weaviate/weaviate/adapters/repos/db/vector/compressionhelpers.(*quantizedVectorsCompressor[go.shape.uint8]).GrowCache
         0     0% 96.36%    21.01MB  1.12%  github.com/weaviate/weaviate/adapters/repos/db/vector/compressionhelpers.Concurrently.func1
         0     0% 96.36%       64MB  3.42%  github.com/weaviate/weaviate/adapters/repos/db/vector/compressionhelpers.NewHNSWPQCompressor
         0     0% 96.36%   599.42MB 32.03%  github.com/weaviate/weaviate/adapters/repos/db/vector/hnsw.(*Deserializer).Do
         0     0% 96.36%   601.21MB 32.12%  github.com/weaviate/weaviate/adapters/repos/db/vector/hnsw.(*MemoryCondensor).Do
         0     0% 96.36%   609.86MB 32.58%  github.com/weaviate/weaviate/adapters/repos/db/vector/hnsw.(*hnsw).Add
         0     0% 96.36%       64MB  3.42%  github.com/weaviate/weaviate/adapters/repos/db/vector/hnsw.(*hnsw).compress
         0     0% 96.36%    19.50MB  1.04%  github.com/weaviate/weaviate/adapters/repos/db/vector/hnsw.(*hnsw).compress.func1
         0     0% 96.36%       64MB  3.42%  github.com/weaviate/weaviate/adapters/repos/db/vector/hnsw.(*hnsw).compressThenCallback
         0     0% 96.36%   409.81MB 21.90%  github.com/weaviate/weaviate/adapters/repos/db/vector/hnsw.(*hnsw).findAndConnectNeighbors
         0     0% 96.36%    23.38MB  1.25%  github.com/weaviate/weaviate/adapters/repos/db/vector/hnsw.(*hnsw).growIndexToAccomodateNode
         0     0% 96.36%   601.21MB 32.12%  github.com/weaviate/weaviate/adapters/repos/db/vector/hnsw.(*hnswCommitLogger).condenseOldLogs
         0     0% 96.36%   601.21MB 32.12%  github.com/weaviate/weaviate/adapters/repos/db/vector/hnsw.(*hnswCommitLogger).startCombineAndCondenseLogs
         0     0% 96.36%   409.81MB 21.90%  github.com/weaviate/weaviate/adapters/repos/db/vector/hnsw.(*neighborFinderConnector).Do
         0     0% 96.36%   403.31MB 21.55%  github.com/weaviate/weaviate/adapters/repos/db/vector/hnsw.(*neighborFinderConnector).connectNeighborAtLevel
         0     0% 96.36%   608.38MB 32.51%  github.com/weaviate/weaviate/entities/cyclemanager.(*cycleCallbackGroup).CycleCallback
         0     0% 96.36%   608.38MB 32.51%  github.com/weaviate/weaviate/entities/cyclemanager.(*cycleCallbackGroup).cycleCallbackParallel.func1
         0     0% 96.36%   608.38MB 32.51%  github.com/weaviate/weaviate/entities/cyclemanager.(*cycleCallbackGroup).cycleCallbackParallel.func1.1
         0     0% 96.36%   608.38MB 32.51%  github.com/weaviate/weaviate/entities/cyclemanager.(*cycleCallbackGroup).cycleCallbackSequential
         0     0% 96.36%   608.38MB 32.51%  github.com/weaviate/weaviate/entities/cyclemanager.(*cycleCallbackGroup).cycleCallbackSequential.func1
         0     0% 96.36%    43.95MB  2.35%  github.com/weaviate/weaviate/grpc/generated/protocol/v1._Weaviate_BatchObjects_Handler
         0     0% 96.36%    48.37MB  2.58%  google.golang.org/grpc.(*Server).handleStream
         0     0% 96.36%    48.37MB  2.58%  google.golang.org/grpc.(*Server).processUnaryRPC
         0     0% 96.36%    48.37MB  2.58%  google.golang.org/grpc.(*Server).serveStreams.func1.1
         0     0% 96.36%    12.43MB  0.66%  main.main
         0     0% 96.36%    34.62MB  1.85%  runtime.doInit (inline)
         0     0% 96.36%    34.62MB  1.85%  runtime.doInit1
         0     0% 96.36%    47.05MB  2.51%  runtime.main
