File: weaviate
Type: inuse_space
Time: Mar 7, 2024 at 1:00pm (CET)
Showing nodes accounting for 1885.59MB, 95.87% of 1966.79MB total
Dropped 156 nodes (cum <= 9.83MB)
         0     0% 95.87%   558.37MB 28.39%  github.com/weaviate/weaviate/entities/cyclemanager.(*cycleCallbackGroup).cycleCallbackParallel.func1.1
         0     0% 95.87%   558.37MB 28.39%  github.com/weaviate/weaviate/entities/cyclemanager.(*cycleCallbackGroup).cycleCallbackSequential
         0     0% 95.87%   558.37MB 28.39%  github.com/weaviate/weaviate/entities/cyclemanager.(*cycleCallbackGroup).cycleCallbackSequential.func1
         0     0% 95.87%    36.44MB  1.85%  github.com/weaviate/weaviate/grpc/generated/protocol/v1._Weaviate_BatchObjects_Handler
         0     0% 95.87%    36.44MB  1.85%  google.golang.org/grpc.(*Server).handleStream
         0     0% 95.87%    36.44MB  1.85%  google.golang.org/grpc.(*Server).processUnaryRPC
         0     0% 95.87%    36.44MB  1.85%  google.golang.org/grpc.(*Server).serveStreams.func1.1
         0     0% 95.87%    12.43MB  0.63%  main.main
         0     0% 95.87%    34.62MB  1.76%  runtime.doInit (inline)
         0     0% 95.87%    34.62MB  1.76%  runtime.doInit1
         0     0% 95.87%    47.05MB  2.39%  runtime.main
